subscriber_id,amount,timestamp
4310777,35,2020-01-12 15:58:54
1918068,13,2020-01-12 16:04:24
2660589,55,2020-01-12 16:22:39
4653241,41,2020-01-12 16:29:45
3431203,90,2020-01-12 16:37:44
7639251,59,2020-01-12 16:38:10
1426927,29,2020-01-12 16:47:40
5882194,18,2020-01-12 16:59:52
3359428,95,2020-01-12 17:19:57
3010343,97,2020-01-12 17:20:12
1595822,89,2020-01-12 17:21:28
1762967,48,2020-01-12 18:12:02
8681131,14,2020-01-12 18:21:38
8838373,97,2020-01-12 18:33:38
1956905,23,2020-01-12 18:33:41
1897282,6,2020-01-12 18:49:24
4193858,79,2020-01-12 18:54:00
8885188,49,2020-01-12 18:56:47
9625334,72,2020-01-12 19:08:33
3034933,26,2020-01-12 19:20:44
2260491,13,2020-01-12 19:22:26
4341220,76,2020-01-12 19:34:43
1068395,33,2020-01-12 19:41:51
7100853,17,2020-01-12 19:53:34
3208701,78,2020-01-12 19:58:12
3494518,41,2020-01-12 20:23:08
3752710,78,2020-01-12 20:34:20
9279284,38,2020-01-12 21:05:25
9486535,67,2020-01-12 21:09:06
1859959,52,2020-01-12 21:22:23
5244046,82,2020-01-12 21:24:43
6503607,89,2020-01-12 21:29:51
3398730,33,2020-01-12 21:41:08
1595822,77,2020-01-12 21:44:18
2154183,77,2020-01-12 21:47:47
5905342,92,2020-01-12 21:49:22
3285262,6,2020-01-12 22:44:34
6661375,66,2020-01-12 22:46:25
5442278,89,2020-01-12 22:54:48
6266691,85,2020-01-12 22:56:10
4647212,60,2020-01-12 23:01:48
2869911,90,2020-01-12 23:01:56
4264265,65,2020-01-12 23:21:12
5570978,18,2020-01-12 23:40:12
6951099,55,2020-01-12 23:45:35
5892007,9,2020-01-12 23:47:53
6418310,31,2020-01-12 23:55:46
1241148,89,2020-01-12 23:57:30
3485058,68,2020-01-12 23:58:17
8235599,6,2020-01-13 00:08:09
2933636,36,2020-01-13 00:14:47
6266691,74,2020-01-13 00:35:39
1662049,14,2020-01-13 00:50:04
6577749,65,2020-01-13 01:14:07
7699948,15,2020-01-13 01:32:58
4982151,90,2020-01-13 01:35:08
6152760,22,2020-01-13 01:36:41
7557144,45,2020-01-13 01:45:26
8864948,69,2020-01-13 02:05:12
6704405,31,2020-01-13 02:16:51
4262592,34,2020-01-13 02:19:47
3075614,65,2020-01-13 02:41:11
7902441,94,2020-01-13 02:43:15
9513288,34,2020-01-13 03:04:07
9604502,42,2020-01-13 03:07:18
9243755,9,2020-01-13 03:10:06
3752710,96,2020-01-13 03:20:16
9846397,6,2020-01-13 03:21:19
4789162,44,2020-01-13 03:42:07
6257190,9,2020-01-13 04:06:20
7035162,97,2020-01-13 04:11:53
4990747,40,2020-01-13 04:14:58
1493460,65,2020-01-13 04:17:34
2619185,99,2020-01-13 04:33:19
5984552,29,2020-01-13 04:35:51
5712679,98,2020-01-13 04:41:39
3075614,13,2020-01-13 04:42:21
8786349,93,2020-01-13 04:44:44
9392470,44,2020-01-13 04:50:24
1263127,8,2020-01-13 04:55:07
8806179,59,2020-01-13 04:58:52
7315630,74,2020-01-13 05:14:44
8243272,43,2020-01-13 05:15:46
9378990,31,2020-01-13 05:21:42
6675814,25,2020-01-13 05:21:48
1629227,77,2020-01-13 05:47:34
6454205,22,2020-01-13 05:51:31
2869911,55,2020-01-13 06:14:59
7633023,89,2020-01-13 06:20:56
6413220,23,2020-01-13 06:25:21
3718118,82,2020-01-13 06:27:08
2047059,69,2020-01-13 06:29:46
4730471,5,2020-01-13 06:35:45
6183047,65,2020-01-13 06:37:18
2962629,55,2020-01-13 06:43:18
4228001,84,2020-01-13 06:45:43
8130184,80,2020-01-13 06:58:09
5467723,87,2020-01-13 07:07:05
4632130,11,2020-01-13 07:13:02
5505927,93,2020-01-13 07:16:32
1943137,36,2020-01-13 07:18:02
4268011,3,2020-01-13 07:18:22
5712679,94,2020-01-13 07:21:58
1025080,24,2020-01-13 07:22:56
9674742,82,2020-01-13 07:24:09
7804450,84,2020-01-13 07:35:37
2619246,54,2020-01-13 07:36:17
5154988,30,2020-01-13 07:54:38
6987601,38,2020-01-13 08:01:41
8765394,62,2020-01-13 08:05:18
8965925,36,2020-01-13 08:06:08
5793474,91,2020-01-13 08:11:04
7634995,42,2020-01-13 08:27:16
6536667,19,2020-01-13 08:34:53
8505984,64,2020-01-13 08:44:54
8484276,48,2020-01-13 08:55:27
1897282,5,2020-01-13 09:03:34
3171895,16,2020-01-13 09:09:04
5781141,49,2020-01-13 09:09:58
2641434,26,2020-01-13 09:20:43
9780737,33,2020-01-13 09:23:39
2619246,82,2020-01-13 09:40:33
7100853,82,2020-01-13 09:45:48
6568235,34,2020-01-13 09:47:13
8935488,9,2020-01-13 10:01:26
6914322,23,2020-01-13 10:04:58
7773946,26,2020-01-13 10:15:33
9951480,40,2020-01-13 10:37:44
6430002,79,2020-01-13 10:48:16
4222790,24,2020-01-13 11:22:01
9085692,6,2020-01-13 11:51:12
7407981,60,2020-01-13 11:56:28
2623076,7,2020-01-13 12:07:27
5329666,35,2020-01-13 12:14:38
1980818,95,2020-01-13 12:16:29
2745508,92,2020-01-13 12:17:34
5724478,49,2020-01-13 12:38:55
8423124,22,2020-01-13 12:59:46
9702628,62,2020-01-13 13:05:07
4341220,15,2020-01-13 13:18:06
5882194,38,2020-01-13 13:23:11
1224440,22,2020-01-13 13:25:15
8469133,52,2020-01-13 13:36:12
8259622,78,2020-01-13 13:55:14
1323119,41,2020-01-13 13:57:58
4341220,48,2020-01-13 14:00:47
1595822,70,2020-01-13 14:09:45
9098735,29,2020-01-13 14:15:30
4646109,91,2020-01-13 14:18:04
1800877,64,2020-01-13 14:50:49
7057191,9,2020-01-13 15:09:57
1525857,33,2020-01-13 15:13:01
6863073,39,2020-01-13 15:13:04
2581959,66,2020-01-13 15:20:48
6096552,31,2020-01-13 15:33:25
1918068,20,2020-01-13 15:51:32
6596743,44,2020-01-13 15:55:19
4317531,35,2020-01-13 15:55:42
5959539,35,2020-01-13 16:01:58
3000356,5,2020-01-13 16:05:58
1377695,69,2020-01-13 16:11:48
6679337,67,2020-01-13 16:15:05
2222948,80,2020-01-13 16:25:07
7035162,95,2020-01-13 16:31:03
4244006,91,2020-01-13 16:36:33
2101782,15,2020-01-13 16:54:01
7486463,36,2020-01-13 17:06:56
6002602,41,2020-01-13 17:17:22
7672516,29,2020-01-13 17:33:49
6897481,44,2020-01-13 17:40:18
6331740,74,2020-01-13 17:42:17
3432855,17,2020-01-13 17:44:25
4893020,63,2020-01-13 18:01:24
5041958,9,2020-01-13 18:02:56
5959539,54,2020-01-13 18:14:15
5753817,83,2020-01-13 18:19:52
7448695,56,2020-01-13 18:21:41
3224062,42,2020-01-13 18:22:36
1731491,70,2020-01-13 18:40:54
5043104,48,2020-01-13 18:51:47
9229399,98,2020-01-13 19:00:12
9378990,32,2020-01-13 19:05:42
9714517,87,2020-01-13 19:22:07
2599040,61,2020-01-13 19:39:11
5425950,11,2020-01-13 19:53:27
2671401,88,2020-01-13 19:55:38
4077091,96,2020-01-13 20:01:44
2948380,46,2020-01-13 20:37:28
6298593,57,2020-01-13 20:58:27
5337913,16,2020-01-13 21:00:09
8529644,90,2020-01-13 21:01:41
2619185,74,2020-01-13 21:05:31
5548858,52,2020-01-13 21:23:42
5241434,78,2020-01-13 21:39:04
5386494,98,2020-01-13 21:59:51
6082785,48,2020-01-13 22:04:10
3892272,59,2020-01-13 22:05:35
4647212,58,2020-01-13 22:07:57
2753112,20,2020-01-13 22:34:21
5914560,3,2020-01-13 22:35:45
1643312,95,2020-01-13 22:36:21
6964784,41,2020-01-13 22:43:31
7705257,27,2020-01-13 22:51:24
5207539,58,2020-01-13 23:13:30
5692432,64,2020-01-13 23:35:14
6562043,91,2020-01-13 23:39:42
2948380,76,2020-01-13 23:39:59
8498623,77,2020-01-13 23:50:16
8146103,66,2020-01-14 00:13:52
7811437,0,2020-01-14 00:19:18
7797892,15,2020-01-14 00:24:16
8152703,58,2020-01-14 00:27:02
1493460,87,2020-01-14 00:53:58
6366351,94,2020-01-14 01:06:07
2671401,69,2020-01-14 01:22:01
1680925,63,2020-01-14 01:31:18
5382577,26,2020-01-14 01:49:18
6201021,72,2020-01-14 01:54:19
6679337,51,2020-01-14 02:08:49
9702628,93,2020-01-14 02:26:33
6980116,35,2020-01-14 02:29:47
3075614,71,2020-01-14 02:30:13
9534874,85,2020-01-14 02:36:48
9529190,39,2020-01-14 02:37:36
9596431,32,2020-01-14 02:45:22
3732143,96,2020-01-14 02:47:13
8501209,72,2020-01-14 03:02:30
7486463,69,2020-01-14 03:04:46
8369244,29,2020-01-14 03:07:41
9276827,19,2020-01-14 03:15:18
2375524,5,2020-01-14 03:25:16
6021404,45,2020-01-14 03:28:45
7594464,71,2020-01-14 03:44:50
9524364,69,2020-01-14 03:54:56
6885437,27,2020-01-14 04:02:50
1373630,16,2020-01-14 04:03:56
8140802,41,2020-01-14 04:11:28
1822203,2,2020-01-14 04:14:22
5186119,16,2020-01-14 04:17:49
7596785,30,2020-01-14 04:19:41
9662131,84,2020-01-14 04:31:06
1943137,95,2020-01-14 04:48:52
1731491,66,2020-01-14 04:51:36
7082044,75,2020-01-14 04:52:39
8314503,89,2020-01-14 04:59:26
6536667,89,2020-01-14 05:04:29
8259622,20,2020-01-14 05:19:26
4659011,99,2020-01-14 05:20:47
2737361,20,2020-01-14 05:21:29
2711678,85,2020-01-14 05:32:13
8765394,35,2020-01-14 05:34:22
7082044,41,2020-01-14 05:50:06
6454205,97,2020-01-14 05:59:59
7203836,58,2020-01-14 06:30:16
4306234,80,2020-01-14 06:44:05
8041542,52,2020-01-14 06:52:49
4161883,50,2020-01-14 07:26:42
5502944,83,2020-01-14 07:40:32
4564267,91,2020-01-14 07:41:48
6704405,49,2020-01-14 08:00:15
5386494,88,2020-01-14 08:00:17
6980116,81,2020-01-14 08:05:05
1526754,74,2020-01-14 08:20:05
5505927,35,2020-01-14 08:22:22
1526754,15,2020-01-14 08:24:24
1918063,96,2020-01-14 08:32:45
5807115,60,2020-01-14 08:38:18
4348362,38,2020-01-14 08:50:04
7150693,47,2020-01-14 08:57:02
9513288,60,2020-01-14 09:00:10
8041542,68,2020-01-14 09:16:36
4124137,47,2020-01-14 09:24:21
7237206,1,2020-01-14 09:32:06
1672473,1,2020-01-14 09:33:27
9604502,93,2020-01-14 09:39:50
6152760,34,2020-01-14 09:47:24
6494311,40,2020-01-14 10:07:08
2712917,95,2020-01-14 10:10:18
3010343,7,2020-01-14 10:17:00
6568235,15,2020-01-14 10:27:23
6294973,16,2020-01-14 10:27:49
8146103,23,2020-01-14 10:35:35
6878747,75,2020-01-14 10:51:37
1666393,44,2020-01-14 10:53:08
3761704,21,2020-01-14 10:53:49
5757584,36,2020-01-14 11:11:35
4414262,33,2020-01-14 11:38:22
1668579,75,2020-01-14 11:50:38
7276659,85,2020-01-14 11:52:07
2810115,63,2020-01-14 11:55:53
2403307,85,2020-01-14 12:01:03
4147787,85,2020-01-14 12:05:15
2474502,44,2020-01-14 12:13:05
3757586,78,2020-01-14 12:20:33
7315630,47,2020-01-14 12:40:00
6951099,84,2020-01-14 12:47:09
3582190,34,2020-01-14 12:52:17
8469133,67,2020-01-14 13:29:42
5550445,49,2020-01-14 13:33:11
2772430,80,2020-01-14 13:34:13
7960539,85,2020-01-14 13:37:48
6660716,92,2020-01-14 13:49:30
5929521,95,2020-01-14 13:58:37
2933636,28,2020-01-14 14:02:51
9435611,97,2020-01-14 14:15:23
5692432,6,2020-01-14 14:21:09
4378182,37,2020-01-14 14:21:16
2948380,98,2020-01-14 14:22:05
6266632,25,2020-01-14 14:37:06
6257190,73,2020-01-14 14:42:08
2660589,6,2020-01-14 14:43:13
1886528,62,2020-01-14 14:44:10
5192061,23,2020-01-14 14:49:17
7809416,97,2020-01-14 15:03:03
3370777,68,2020-01-14 15:08:06
2863921,98,2020-01-14 15:16:42
7318677,31,2020-01-14 15:22:11
6430002,79,2020-01-14 15:31:17
5043104,26,2020-01-14 15:37:31
2208350,4,2020-01-14 15:47:27
1423875,66,2020-01-14 15:47:44
4011798,15,2020-01-14 15:59:12
4690994,65,2020-01-14 16:01:33
8856442,82,2020-01-14 16:03:28
6213915,8,2020-01-14 16:12:29
2933636,34,2020-01-14 16:12:42
4592909,27,2020-01-14 16:24:27
1263395,96,2020-01-14 16:39:15
2208350,34,2020-01-14 16:43:50
8259622,93,2020-01-14 17:17:54
6002602,26,2020-01-14 17:20:54
9066275,74,2020-01-14 17:42:32
3552021,38,2020-01-14 17:42:59
7713129,92,2020-01-14 17:47:54
2805425,51,2020-01-14 17:51:48
3883377,7,2020-01-14 17:53:45
9080973,37,2020-01-14 17:54:07
3064665,1,2020-01-14 17:56:28
2619246,65,2020-01-14 17:58:27
5903808,23,2020-01-14 17:58:31
2228663,46,2020-01-14 18:03:48
4627692,53,2020-01-14 18:06:41
1105391,15,2020-01-14 18:11:04
1672473,42,2020-01-14 18:11:53
2693600,24,2020-01-14 18:17:38
7583449,72,2020-01-14 18:19:40
2049592,94,2020-01-14 18:24:06
6536667,85,2020-01-14 18:46:41
8885188,79,2020-01-14 18:56:39
9028709,66,2020-01-14 18:58:42
1822203,30,2020-01-14 19:05:24
6612917,21,2020-01-14 19:11:18
7311350,96,2020-01-14 19:12:34
7246733,41,2020-01-14 19:16:22
8723227,51,2020-01-14 19:26:19
8935488,54,2020-01-14 19:27:05
4502101,10,2020-01-14 19:46:16
7850169,77,2020-01-14 19:51:52
4508222,64,2020-01-14 19:59:12
5503386,83,2020-01-14 20:00:09
4632130,35,2020-01-14 20:03:33
2332437,24,2020-01-14 20:15:48
3899979,46,2020-01-14 20:18:39
3718118,52,2020-01-14 20:36:49
4317531,93,2020-01-14 20:56:56
7804450,84,2020-01-14 21:00:38
7486463,64,2020-01-14 21:10:28
9682614,5,2020-01-14 21:34:35
4193858,51,2020-01-14 21:40:22
2128941,18,2020-01-14 21:41:55
9643778,56,2020-01-14 21:45:59
8838373,82,2020-01-14 21:57:00
4054022,55,2020-01-14 21:58:28
2128714,34,2020-01-14 21:58:40
8679605,61,2020-01-14 21:59:29
7057191,8,2020-01-14 22:00:03
7631456,3,2020-01-14 22:01:23
4265649,43,2020-01-14 22:01:50
6980116,40,2020-01-14 22:06:57
8856442,25,2020-01-14 22:12:17
6704405,49,2020-01-14 22:13:35
9700447,33,2020-01-14 22:29:37
9438560,38,2020-01-14 22:30:47
5216877,62,2020-01-14 22:40:39
9486535,46,2020-01-14 22:48:35
9838320,36,2020-01-14 22:51:13
4914326,21,2020-01-14 22:59:26
2660589,72,2020-01-14 23:42:24
6503607,3,2020-01-15 00:09:49
7862378,20,2020-01-15 00:34:16
9643778,72,2020-01-15 00:36:55
2542568,37,2020-01-15 00:53:22
2402693,72,2020-01-15 00:57:28
2260491,26,2020-01-15 00:58:57
4750251,62,2020-01-15 01:19:15
2757019,97,2020-01-15 01:19:18
2757019,15,2020-01-15 01:22:25
5132923,25,2020-01-15 01:23:47
7960539,22,2020-01-15 01:28:43
2866325,16,2020-01-15 01:53:25
8806179,0,2020-01-15 01:53:43
3171895,0,2020-01-15 01:56:41
9378990,1,2020-01-15 01:57:11
4265649,12,2020-01-15 02:12:02
8450707,52,2020-01-15 02:24:03
2328501,45,2020-01-15 02:27:50
6783271,77,2020-01-15 02:30:59
4317531,49,2020-01-15 02:38:52
3030987,99,2020-01-15 02:42:11
3451244,89,2020-01-15 02:50:33
7797262,63,2020-01-15 03:02:01
6863073,7,2020-01-15 03:07:23
9769867,15,2020-01-15 03:35:55
2477617,69,2020-01-15 04:06:27
7925057,14,2020-01-15 04:08:29
6007505,66,2020-01-15 04:12:06
6921517,17,2020-01-15 04:21:01
6510994,67,2020-01-15 04:22:44
7583449,81,2020-01-15 04:24:39
3732143,5,2020-01-15 04:27:15
7409358,80,2020-01-15 04:29:16
6213915,0,2020-01-15 04:30:16
6283545,45,2020-01-15 04:45:48
6503607,15,2020-01-15 05:05:10
5442278,22,2020-01-15 05:09:07
1206365,45,2020-01-15 05:17:56
3752710,35,2020-01-15 05:29:32
1886528,28,2020-01-15 05:34:23
3276530,23,2020-01-15 05:44:47
1666393,81,2020-01-15 05:50:52
4730471,21,2020-01-15 05:55:13
6183047,91,2020-01-15 06:02:27
3752710,96,2020-01-15 06:06:07
3732143,13,2020-01-15 06:06:38
2794304,36,2020-01-15 06:17:12
9824446,1,2020-01-15 06:20:13
3109783,0,2020-01-15 06:26:46
9279284,96,2020-01-15 06:32:09
9725574,5,2020-01-15 06:40:30
9143743,50,2020-01-15 06:42:08
4471392,56,2020-01-15 06:48:54
5402422,94,2020-01-15 06:50:48
5495936,46,2020-01-15 06:57:24
8484276,5,2020-01-15 07:14:53
3026309,19,2020-01-15 07:26:42
6472594,19,2020-01-15 07:26:43
7082044,90,2020-01-15 07:40:07
4228001,45,2020-01-15 07:46:13
2869911,29,2020-01-15 07:52:28
1525857,66,2020-01-15 07:54:44
8381477,68,2020-01-15 08:07:17
2619246,49,2020-01-15 08:12:10
6536667,33,2020-01-15 08:22:55
6658012,18,2020-01-15 08:34:50
6213915,41,2020-01-15 08:50:47
9047657,48,2020-01-15 08:53:46
9824446,43,2020-01-15 09:04:34
2863921,89,2020-01-15 09:18:10
9643778,50,2020-01-15 09:18:14
1728786,23,2020-01-15 09:19:47
6253103,29,2020-01-15 10:01:17
6002602,1,2020-01-15 10:02:52
5298763,90,2020-01-15 10:17:34
8174892,58,2020-01-15 10:17:54
5244046,16,2020-01-15 10:26:37
7362223,44,2020-01-15 10:39:58
9623207,92,2020-01-15 10:50:29
9708540,12,2020-01-15 10:56:20
8690863,90,2020-01-15 11:01:01
2992666,77,2020-01-15 11:05:27
3034933,18,2020-01-15 11:05:38
2962097,86,2020-01-15 11:06:19
2101782,78,2020-01-15 11:10:52
5402422,41,2020-01-15 11:42:50
6921517,16,2020-01-15 11:49:50
1479117,1,2020-01-15 11:51:22
3475956,39,2020-01-15 12:05:53
5329666,95,2020-01-15 12:07:22
7447288,4,2020-01-15 12:16:01
5793474,79,2020-01-15 12:22:32
5186119,53,2020-01-15 12:36:11
2083226,67,2020-01-15 12:43:24
6980116,53,2020-01-15 12:46:04
2332437,85,2020-01-15 12:47:42
1666393,13,2020-01-15 12:56:03
3339415,39,2020-01-15 13:04:57
7315630,7,2020-01-15 13:13:06
8679605,57,2020-01-15 13:15:46
4458124,49,2020-01-15 13:30:07
3285262,82,2020-01-15 13:30:11
1858116,88,2020-01-15 13:35:52
5382577,31,2020-01-15 13:53:09
8885188,77,2020-01-15 13:53:26
6980061,57,2020-01-15 13:54:48
6253103,9,2020-01-15 13:58:12
1628337,46,2020-01-15 14:02:17
8235599,65,2020-01-15 14:22:40
6294973,31,2020-01-15 14:23:39
9613537,60,2020-01-15 14:52:13
1025080,29,2020-01-15 15:11:54
7634995,97,2020-01-15 15:13:56
5833404,13,2020-01-15 15:25:13
1918068,18,2020-01-15 15:31:18
9921073,57,2020-01-15 15:38:13
9264110,63,2020-01-15 15:43:03
3494518,75,2020-01-15 15:43:43
9162475,36,2020-01-15 16:10:56
6366351,2,2020-01-15 16:12:22
1839875,26,2020-01-15 16:18:30
3451244,22,2020-01-15 16:25:48
6187949,71,2020-01-15 16:32:50
7594464,60,2020-01-15 16:37:03
3041956,37,2020-01-15 16:42:28
8742691,19,2020-01-15 16:45:20
4208988,54,2020-01-15 16:46:24
7925057,23,2020-01-15 16:51:33
2201518,19,2020-01-15 16:54:09
7624501,63,2020-01-15 17:19:15
9066275,17,2020-01-15 17:19:38
8187676,36,2020-01-15 17:24:46
9611583,82,2020-01-15 17:31:27
1275856,9,2020-01-15 17:37:23
6658012,31,2020-01-15 17:42:01
8696569,48,2020-01-15 17:59:07
6703220,53,2020-01-15 18:04:57
5903808,35,2020-01-15 18:07:23
8423124,38,2020-01-15 18:11:04
3445783,50,2020-01-15 18:27:54
1943137,16,2020-01-15 18:38:39
9693942,52,2020-01-15 18:45:21
2269161,33,2020-01-15 18:56:14
4077091,91,2020-01-15 19:12:17
1570333,14,2020-01-15 19:22:20
4268011,87,2020-01-15 19:26:00
5505927,22,2020-01-15 19:33:35
3655667,56,2020-01-15 19:39:28
4378182,87,2020-01-15 19:43:20
6436196,46,2020-01-15 20:33:08
1002964,6,2020-01-15 20:56:54
8498623,62,2020-01-15 21:12:31
4054022,25,2020-01-15 21:14:32
5077414,75,2020-01-15 21:18:05
5207509,89,2020-01-15 21:35:37
1227232,96,2020-01-15 21:37:25
9243755,46,2020-01-15 21:40:46
9604502,6,2020-01-15 21:41:29
8679605,2,2020-01-15 21:50:14
2834606,49,2020-01-15 21:57:33
7735359,71,2020-01-15 22:02:46
7447288,56,2020-01-15 22:05:20
8146103,51,2020-01-15 22:22:30
9625291,50,2020-01-15 22:32:51
4265247,88,2020-01-15 22:35:35
7797892,35,2020-01-15 22:38:06
8186260,26,2020-01-15 22:40:39
7570273,87,2020-01-15 22:41:03
4461495,47,2020-01-15 22:42:05
3718118,59,2020-01-15 22:43:39
4310777,19,2020-01-15 23:17:32
9435611,71,2020-01-15 23:25:31
3776854,41,2020-01-15 23:33:36
1758917,46,2020-01-15 23:38:57
2929971,50,2020-01-15 23:39:12
6703220,58,2020-01-15 23:39:15
5207509,32,2020-01-15 23:42:15
6555517,76,2020-01-15 23:43:54
6283545,88,2020-01-16 00:06:49
1241148,7,2020-01-16 00:07:05
4747193,90,2020-01-16 00:25:20
6680980,56,2020-01-16 00:34:14
3398730,89,2020-01-16 00:36:28
1662049,17,2020-01-16 00:42:06
5625943,44,2020-01-16 00:46:24
9780737,6,2020-01-16 00:49:20
8939195,34,2020-01-16 01:08:11
5057529,28,2020-01-16 01:23:25
9281357,0,2020-01-16 01:26:13
5192061,57,2020-01-16 01:38:20
3999686,50,2020-01-16 01:40:58
1183909,20,2020-01-16 01:50:37
2962097,62,2020-01-16 02:02:07
9453329,27,2020-01-16 02:05:57
5241434,79,2020-01-16 02:06:25
4784287,38,2020-01-16 02:07:12
9846397,93,2020-01-16 02:13:00
1323119,74,2020-01-16 02:16:47
6536405,9,2020-01-16 02:29:02
7777115,13,2020-01-16 02:33:51
5892007,18,2020-01-16 02:42:34
6964784,63,2020-01-16 02:45:01
3493789,2,2020-01-16 02:51:45
2582376,63,2020-01-16 02:52:37
8742691,60,2020-01-16 03:09:41
5442278,44,2020-01-16 03:15:49
9838320,2,2020-01-16 03:39:05
9790053,73,2020-01-16 03:46:27
6002602,26,2020-01-16 03:47:24
4348449,40,2020-01-16 03:54:51
3663199,42,2020-01-16 03:59:26
4078144,11,2020-01-16 04:00:42
2745508,68,2020-01-16 04:01:00
2318646,61,2020-01-16 04:03:29
1077109,98,2020-01-16 04:17:30
4747193,31,2020-01-16 04:19:58
5329666,39,2020-01-16 04:27:49
6914322,66,2020-01-16 04:33:41
6536667,96,2020-01-16 04:37:37
8146103,93,2020-01-16 04:40:45
6436196,31,2020-01-16 04:48:33
4348449,25,2020-01-16 04:53:16
7773946,79,2020-01-16 05:05:50
1943137,14,2020-01-16 05:08:14
8369244,37,2020-01-16 05:10:55
8622115,50,2020-01-16 05:26:11
1622861,85,2020-01-16 06:00:34
5781141,19,2020-01-16 06:16:18
3235905,92,2020-01-16 06:19:34
3835643,43,2020-01-16 06:32:08
3230216,55,2020-01-16 06:38:56
7409358,37,2020-01-16 06:44:51
1224440,76,2020-01-16 06:57:43
7165652,88,2020-01-16 07:07:34
5420533,39,2020-01-16 07:07:59
8568056,4,2020-01-16 07:20:08
8498623,17,2020-01-16 07:20:55
7853595,4,2020-01-16 07:25:04
6253103,58,2020-01-16 07:45:59
1479117,41,2020-01-16 07:54:05
3972864,49,2020-01-16 08:06:22
7980746,16,2020-01-16 08:47:00
6369056,55,2020-01-16 08:52:38
7983131,27,2020-01-16 08:56:09
5682211,88,2020-01-16 09:00:06
4747193,45,2020-01-16 09:05:49
6883656,80,2020-01-16 09:07:57
1897282,59,2020-01-16 09:17:22
4502101,82,2020-01-16 09:22:28
9643778,49,2020-01-16 09:37:02
9846397,65,2020-01-16 09:51:32
6283224,13,2020-01-16 09:51:34
9702628,55,2020-01-16 10:05:12
5929521,97,2020-01-16 10:10:46
2730259,51,2020-01-16 10:14:08
6660716,95,2020-01-16 10:24:53
3560474,77,2020-01-16 10:33:22
4679834,84,2020-01-16 10:36:59
5244668,39,2020-01-16 10:43:43
6041792,95,2020-01-16 10:43:48
6366351,68,2020-01-16 10:52:54
7981222,39,2020-01-16 11:12:31
3431203,25,2020-01-16 11:14:26
5247015,67,2020-01-16 11:35:31
1319649,81,2020-01-16 11:42:16
1956104,53,2020-01-16 11:58:39
1854843,54,2020-01-16 12:09:47
3222579,52,2020-01-16 12:16:27
2334283,42,2020-01-16 12:21:46
6007505,12,2020-01-16 12:22:56
8366896,5,2020-01-16 12:27:11
9643778,90,2020-01-16 12:46:33
9912316,64,2020-01-16 12:49:21
4795202,28,2020-01-16 12:55:52
8366896,17,2020-01-16 12:59:44
6921517,48,2020-01-16 13:06:27
3713073,83,2020-01-16 13:35:32
6658012,90,2020-01-16 13:37:36
2929971,13,2020-01-16 13:47:56
1338929,17,2020-01-16 13:59:23
4054022,32,2020-01-16 14:01:04
7583449,27,2020-01-16 14:06:20
3562253,15,2020-01-16 14:08:14
8725979,62,2020-01-16 14:30:59
9524364,74,2020-01-16 14:33:54
3339415,96,2020-01-16 14:54:06
5337913,1,2020-01-16 14:55:51
1666393,75,2020-01-16 14:56:57
9096141,27,2020-01-16 15:00:06
4946546,5,2020-01-16 15:10:09
5692432,79,2020-01-16 15:13:03
3972864,28,2020-01-16 15:20:55
9098735,44,2020-01-16 15:28:37
7741253,20,2020-01-16 15:36:04
3902976,63,2020-01-16 15:43:04
6676657,47,2020-01-16 15:46:45
1227232,45,2020-01-16 15:59:13
8369244,43,2020-01-16 16:03:16
4265247,63,2020-01-16 16:03:56
1540902,90,2020-01-16 16:23:05
2946379,15,2020-01-16 16:30:35
4799131,73,2020-01-16 16:36:35
5606493,44,2020-01-16 16:39:53
5648277,15,2020-01-16 16:43:14
1854843,72,2020-01-16 16:53:05
2542568,44,2020-01-16 16:54:01
8174892,46,2020-01-16 16:57:43
1085732,35,2020-01-16 16:58:23
8723227,33,2020-01-16 17:05:51
9080973,87,2020-01-16 17:13:17
3109783,77,2020-01-16 17:49:11
2878116,55,2020-01-16 17:57:06
6609664,75,2020-01-16 18:08:36
6162989,53,2020-01-16 18:09:49
7388690,14,2020-01-16 18:17:17
1215791,36,2020-01-16 18:44:44
2772430,82,2020-01-16 18:58:44
2047059,23,2020-01-16 19:13:42
9344710,21,2020-01-16 19:19:27
3761704,65,2020-01-16 19:20:30
1025080,79,2020-01-16 19:47:20
9281357,59,2020-01-16 19:51:41
9344710,21,2020-01-16 19:57:28
2542568,28,2020-01-16 19:58:03
4730471,19,2020-01-16 20:26:51
4312971,24,2020-01-16 20:35:05
4632130,65,2020-01-16 20:42:05
4982151,55,2020-01-16 20:45:21
4627692,12,2020-01-16 21:05:27
8140802,77,2020-01-16 21:20:13
6555517,50,2020-01-16 21:28:09
2862793,64,2020-01-16 21:42:03
5186119,45,2020-01-16 21:50:23
2144854,86,2020-01-16 21:51:49
7486463,66,2020-01-16 22:05:25
9769867,1,2020-01-16 22:18:41
5062768,97,2020-01-16 22:31:46
1205019,59,2020-01-16 22:40:02
7867579,53,2020-01-16 22:43:36
7672516,37,2020-01-16 22:56:13
4099260,16,2020-01-16 23:00:57
1758917,53,2020-01-16 23:09:58
6275868,51,2020-01-16 23:13:24
3686525,30,2020-01-16 23:13:50
7741253,48,2020-01-16 23:17:18
5019898,20,2020-01-16 23:30:23
2491190,53,2020-01-16 23:36:52
1595822,51,2020-01-16 23:53:09
